titulo,imagen,comensales,duracion,dificultad,ingredientes,pasos
Receta de Arroz con mariscos,https://cdn0.recetasgratis.net/es/posts/8/0/9/arroz_con_mariscos_26908_600.jpg,4 comensales,45m,Dificultad baja,"['250 gramos de Gambas peladas', '250 gramos de Almejas', '200 gramos de Arroz', '1 unidad de Cebolla', '4 dientes de Ajo', '3 cucharadas soperas de Guisantes', '1 hoja de Laurel', '1 pizca de Azafrán', '1 chorro de Aceite de oliva', '1 pizca de Sal', '400 mililitros de Caldo de pescado o marisco']","['Primero que todo lava bien los mariscos. Limpia las almejas bajo el chorro de agua fría y déjalas en remojo con agua y sal para que abran y suelten la arena, luego vuelve a enjuagarlas. Pela las gambas y desecha las cabezas. ', 'Lava y pica finamente las verduras para el sofrito, tanto la cebolla como el ajo. Reserva.', 'Calienta el aceite en una sartén amplia y cuando esté bien caliente, saltea las gambas un minuto. Luego, retíralas del sartén y reserva aparte.', 'A continuación, utiliza la misma sartén y calienta un poco más de aceite. Cuando esté caliente añade la cebolla, el ajo, el laurel y un poco de sal. Saltea todo unos minutos hasta que se dore pero sin quemarse.', 'Mientras, calienta otro sartén con un poco de aceite y saltea las almejas a fuego medio hasta que se abran. A medida que se vayan abriendo resérvalas aparte, si alguna no se abre la puedes tirar porque significa que no está buena. Reserva también el caldo de las almejas.', 'Volvemos al sofrito de verduras, una vez esté listo añade el arroz y mezcla durante unos tres minutos para que éste absorba los sabores. ', 'Pasado este tiempo, añade el caldo de pescado mezclado con el de las almejas y deja que se cueza todo a fuego medio. El caldo debe estar caliente al incorporarlo a la sartén.', 'Pasados unos minutos, añade el azafrán junto con los guisantes y continua con la misma cocción a fuego medio.', 'El tiempo de cocción del arroz con mariscos varia según el tipo de grano, pero no debería tardar más de 20 minutos. Teniendo esto en cuenta, a la mitad del proceso añade las gambas y corrige la sazón si es necesario. Cuando queden 5 minutos para terminar incorpora las almejas.', 'Cuando esté listo, retira del fuego y deja reposar tapando la olla con un paño de cocina. Pasados unos minutos ya podrás disfrutar de un plato de arroz con mariscos decorado con unos gajos de limón. Y como entrante puedes servir unas deliciosas rabas a la provenzal.', 'Si te ha gustado la receta de Arroz con mariscos, te sugerimos que entres en nuestra categoría de Recetas de Arroces con pescado y mariscos.', 'Sube la foto de tu Receta de Arroz con mariscos']"
Receta de Arroz a la marinera,https://cdn0.recetasgratis.net/es/posts/4/0/9/arroz_a_la_marinera_26904_600.jpg,10 comensales,45m,Dificultad media,"['¾ kilogramo de Mariscos variados', '250 gramos de Almejas', '250 gramos de Rape', '250 gramos de Congrio', '1 unidad de Merluza', '6 tazas de Arroz', '500 gramos de Calamares', '¼ unidad de Cebolla', '3 dientes de Ajo', '1 rama de Perejil', '1 pizca de Sal', '1 pizca de Azafrán']","['Con la cabeza de merluza, aceite, un trozo de cebolla, un diente de ajo, una rama de perejil y agua fría se prepara un caldo que se deja hervir durante hora y media.', 'Las almejas, después de lavadas, se ponen en un cazo con un pocillo de agua al fuego.', 'A medida que se van abriendo, se pasan con una espumadera a otro cazo, reservándolas; el caldo de éstas se pasa por un paño fino y también se reserva.', 'En una paella o tartera amplia se pone el aceite.', 'Cuando esté caliente, se fríe un poco de ajo muy picado; antes de que se dore, se añade el congrio y el rape, en trozos y sin espinas, el marisco lavado, los calamares limpios y picados en trozos (sin tinta) y las almejas desprovistas de la mitad de la cáscara.', 'Se rehoga todo y se añade un ajo machacado en el mortero con una rama de perejil, desleído con un poco de agua.', 'Se deja cocer todo durante unos minutos.', 'Después se agrega el caldo de pescado, el de las almejas y, si fuera necesario, agua hasta conseguir doble cantidad que de arroz menos un pocillo (o sea once), se sazona de sal y azafrán y se deja hervir.', 'Roto el hervor, se echa el arroz, removiéndolo hasta que vuelve a hervir.', 'Después se cuece a fuego vivo durante quince minutos, disminuyendo el calor a medida que consume el líquido.', 'A media cocción se remueve un poco para que los ingredientes queden repartidos por el arroz.', 'Pasado ese tiempo, se separa un poco y se deja cocer tapado otros cinco minutos.', 'Se sirve el arroz a la marinera en la paella o volcado en un larguero, después de dejarlo reposar otros cinco minutos apartado del fuego.', 'Si te ha gustado la receta de Arroz a la marinera, te sugerimos que entres en nuestra categoría de Recetas de Arroces con pescado y mariscos.', 'Sube la foto de tu Receta de Arroz a la marinera']"
Receta de Arroz con pulpo,https://cdn0.recetasgratis.net/es/posts/4/1/6/arroz_con_pulpo_26614_600.jpg,Sin Informacion,Sin Informacion,Sin Informacion,"['(4 Personas)', '4 cucharadas aceite', '4 cebollas pequeñas y tiernas', '2 tomate', '1/2 pimentón', '1 cucharada pimiento rojo', '2 cucharadas grandes arroz', '2kg. pulpo']","['Se pone a cocer el pulpo.', 'Una vez cocido, en una cazuela de barro con aceite se rehogan las cebollas picadas, el pimiento y los tomates y el pulpo troceado, removiendo continuamente para que no se pegue.', 'Una vez dorado, se agrega una cucharada de agua de cocer el pulpo y se deja todo en el fuego durante unos minutos, agregándole más agua si fuera necesario.', 'Cuando está todo a punto, se añaden los dos cucharones rasos de arroz.', 'Se deja rehogar unos minutos y se agregan a continuación 10 cucharones de agua aproximadamente.', 'Se sala a gusto y se deja hervir durante 20 minutos.', 'Se sirve bien caliente.', 'Si te ha gustado la receta de Arroz con pulpo, te sugerimos que entres en nuestra categoría de Recetas de Arroces y cereales.', 'Sube la foto de tu Receta de Arroz con pulpo']"
Receta de Arroz con bogavante fácil,https://cdn0.recetasgratis.net/es/posts/1/1/6/arroz_con_bogavante_facil_26611_600.jpg,4 comensales,45m,Dificultad media,"['½ unidad de Cebolla', '1 diente de Ajo', '1 manojo de Perejil', '½ kilogramo de Almejas', '1 kilogramo de Arroz', '1 pizca de Azafrán o Colorante alimentario', '1 kilogramo de Bogavante', '1½ kilogramos de Berberechos', '1 chorro de Aceite']","['El primer paso para preparar el arroz con bogavante es cocinar los berberechos y las almejas. Hazlo de forma tradicional con agua hirviendo y aparta 4 tazas de agua de esta cocción. Mezcla el caldo con el azafrán o el colorante y reserva.', 'En una cazuela de barro se pone el aceite y en él se dora la cebolla junto con el ajo y perejil, todo bien picado. Las cantidades pueden variar al gusto.', 'Cuando la cebolla empiece a dorarse se añade el arroz y se mezcla bien con el sofrito. Una vez revuelto se incorpora el agua de la cocción de las almejas y los berberechos.', 'A continuación, añade el bogavante troceado y dejamos cocer a fuego lento como un arroz normal. Comprueba que el bogavante está hecho y deja el arroz con más o menos caldo según tu gusto. ', 'El arroz con bogavante se sirve caliente y puedes presentarlo en la misma cazuela donde se ha cocido. Puedes decorar con gajos de limón y perejil freso.', 'Si te ha gustado la receta de Arroz con bogavante fácil, te sugerimos que entres en nuestra categoría de Recetas de Arroces caldosos.', 'Sube la foto de tu Receta de Arroz con bogavante fácil']"
Receta de Risotto a la parmesana,https://cdn0.recetasgratis.net/es/posts/5/0/6/risotto_a_la_parmesana_26605_600.jpg,4 comensales,1h 30m,Dificultad media,"['1 taza de Arroz arborio', '80 mililitros de Crema de leche o nata', '5 tazas de Caldo de pollo', '1 copa de Cava', '3 cucharaditas de Mantequilla', '100 gramos de Queso parmesano', '1 unidad de Cebolla blanca', '1 pizca de Pasta de ajo', '1 pizca de Sal', '1 pizca de Pimienta negra']","['El primer paso para realizar nuestra receta de risotto a la parmesana es prealistar los ingredientes.', 'Lleva una olla honda con un poco de aceite de oliva a fuego medio y, una vez caliente, adiciona la cebolla blanca cortada muy fina.', 'Deja saltear durante algunos minutos con sal, pimienta negra y pasta de ajo.', 'Agrega el arroz arborio y revuelve muy bien con la cebolla.', 'Lo ideal es que se deje sofreír el arroz durante unos 5 minutos aproximadamente.', 'Adiciona el caldo de pollo hasta cubrir por completo nuestra preparación y agrega 2 cucharadas de mantequilla. Tan pronto como el caldo hierva, no dejes de revolver para que el arroz no se pegue. Debemos tener en cuenta que el risotto debe mantenerse a fuego alto para que tome la consistencia ideal.', 'Es importante que el risotto se encuentre como se observa en la fotografía, debe tener una textura cremosa y a la vez líquida.', 'Baja el fuego, añade la crema de leche o nata para tener una preparación más cremosa y mezcla bien, hasta que se integren los ingredientes.', 'Por último, agrega el queso parmesano, puedes añadirlo rallado o en lonjas como hice yo. Apaga el fuego y estará listo para servir.', 'Sirve nuestra receta de risotto a la parmesana añadiendo un poco de perejil fresco por encima y unas más lonjas de queso parmesano grandes. Si no consigues el queso parmesano en bloque es totalmente válido utilizar el que ya viene rallado. Puedes preparar unos langostinos a la plancha como entrante y panna cotta de postre. ¡Disfruta!', 'Si te ha gustado la receta de Risotto a la parmesana, te sugerimos que entres en nuestra categoría de Recetas de Risottos. También puedes visitar una selección de las mejores recetas italianas.', 'Sube la foto de tu Receta de Risotto a la parmesana']"
Receta de Risotto de auyama,https://cdn0.recetasgratis.net/es/posts/7/3/5/risotto_de_auyama_26537_600.jpg,Sin Informacion,Sin Informacion,Sin Informacion,"['1 K de auyama pelada y cortada en trozos', '50 g de mantequilla', '4 cdas. de aceite de oliva', '1 litro de caldo de pollo', '2 cebollas picadas en cuadritos', '4 dientes de ajo machacados', '2 tazas de arroz arborio', '1 taza de queso parmesano cortado en hojuelas', 'Sal', 'Pimienta al gusto']","['Pelar y cortar la auyama en trozos. Ponerla en agua a hervir por 15 minutos y escurrirla. Aplastarla con un temedor hasta que resulte un puré y agregarle la mantequilla.', 'Sofreír las cebollas y los ajos machacados en aceite de oliva. Colocar el arroz en una olla y sudarlo con el sofrito anterior. Se calienta bien el caldo, se le va agregando al arroz y se revuelve constantemente con una paleta de madera hasta que esté al dente.', 'Se le agrega el puré de auyama y se sigue revolviendo. Se le agrega la sal y la pimienta negra al gusto. Se sirve bien caliente y se le añade a cada plato hojuelas de queso parmesano.', 'Si te ha gustado la receta de Risotto de auyama, te sugerimos que entres en nuestra categoría de Recetas de Risottos.', 'Sube la foto de tu Receta de Risotto de auyama']"
Receta de Arroz con verduras,https://cdn0.recetasgratis.net/es/posts/7/6/2/arroz_con_verduras_26267_600.jpg,Sin Informacion,Sin Informacion,Sin Informacion,"['2 cucharadas de aceite de maíz', '3 cucharadas de mantequilla sin sal', '1 taza de cebolla blanca, picada', '1 cucharada de sal', '1/2 taza de tomates, pelados y picados', '1 taza de céleri, picado en rueditas', '1 1/2 tazas de pimentón, picado en cuadritos', '1 1/2 tazas de zanahoria, finamente picada y cocida previamente', '2 tazas de guisante o una lata', '1/2 taza de salsa de tomate', '1 1/2 taza de vainitas, picadas en trocitos', '3 tazas de agua de la cocción de las verduras', '2 tazas de arroz lavado']","['En la olla en que se realizará la preparación, caliente la mantequilla y el aceite y sofría la cebolla hasta que esté transparente.', 'Añada el tomate, el céleri y el pimentón. Cocine durante 5 minutos.', 'Adicione los guisantes, las vainitas, la zanahoria, y cocine revolviendo ocasionalmente por 10 minutos más.', 'Aparte, mezcle el agua con la salsa de tomate y la sal. Añádala a las verduras y a fuego alto haga hervir.', 'Agregue el arroz y continúe la cocción a fuego medio hasta que se observen agujeritos en la superficie.', 'Tápelo y a fuego lento cocine hasta que el arroz seque. Sirva caliente.', 'Si te ha gustado la receta de Arroz con verduras, te sugerimos que entres en nuestra categoría de Recetas de Paellas.', 'Sube la foto de tu Receta de Arroz con verduras']"
Receta de Arroz Blanco Avinagrado,Sin Informacion,Sin Informacion,Sin Informacion,Sin Informacion,"['400 g. de arroz', '3 cucharadas de vinagre de arroz (vinagre blanco)', '1 cucharada de azúcar', '1 cucharada de sal', '1 cucharada de saké']","['1. Hervir el arroz (a ser posible al vapor). Mezclar en una taza, el vinagre, el azúcar, el saké y la sal.', 'En un bolcolocar el arroz todavía caliente y verter encima el condimento. Mezclar bien.', '2. Coger porciones de arroz y hacer unas albóndigas alargadas aplastándolas con las manos.', 'Poner en un cuenco y cubrir con los filetes de pescado (ver preparación de los filetes, en la receta anterior: Nigiri Sushi).', 'Servir acompañado con la salsa de soja.', 'Si te ha gustado la receta de Arroz Blanco Avinagrado, te sugerimos que entres en nuestra categoría de Recetas de Arroces y cereales.', 'Sube la foto de tu Receta de Arroz Blanco Avinagrado']"
Receta de Arroz cantonés chino,https://cdn0.recetasgratis.net/es/posts/0/6/2/arroz_cantones_chino_26260_600.jpg,4 comensales,30m,Dificultad baja,"['1 taza de Arroz', '2 unidades de Huevo', '5 lonchas de Jamón cocido', '50 gramos de Guisante hervido', '2 unidades de Cebolla', '1 chorro de Aceite', '1 pizca de Sal']","['Lavar bien el arroz en varias aguas hasta que no quede rastro de almidón. Poner en una cazuela el arroz junto con la misma cantidad de agua y llevar a ebullición con la cazuela cerrada herméticamente para evitar que se escape el vapor.', 'Cocer a fuego medio hasta que se consuma el agua. Bajar el fuego al mínimo, poner una placa difusora encima y sobre ella la cazuela. Mantener unos minutos hasta que el arroz esté cocido. Reservar.', 'Batir los huevos y formar una tortilla muy delgada. Cortarla a tiritas finas. Quitar la grasa al jamón y cortar también a tiritas.', 'Poner aceite en una sartén grande y saltear un poco las cebollitas trinchadas. Añadir el arroz, las tiras de tortilla, el jamón y los guisantes. Sazonar con un poco de sal y saltear unos instantes removiendo constantemente.', 'Nota: Este arroz cantonés resulta más sabroso si se cuece el día anterior. Se pueden añadir gambas o trozos de surimi y servir con un poco de salsa soja o salsa agridulce. Puedes acompañar esta receta de arroz chino con un pollo agridulce.', 'Si te ha gustado la receta de Arroz cantonés chino, te sugerimos que entres en nuestra categoría de Recetas de Arroces fritos. También puedes visitar una selección de las mejores recetas chinas.', 'Sube la foto de tu Receta de Arroz cantonés chino']"
Receta de Arroz a la valenciana,https://cdn0.recetasgratis.net/es/posts/7/5/2/arroz_a_la_valenciana_26257_600.jpg,5 comensales,45m,Dificultad media,"['½ kilogramo de Almejas', '1 Pollo troceado', '2 cucharadas soperas de Zumo de limón', '¼ taza de Aceite de oliva', '200 gramos de Aros de calamar', '100 gramos de Judías verdes o Vainitas', '2 Pimientos (verde y rojo)', '3 Tomates', '2 tazas de Arroz', '3 tazas de Caldo de ave o verduras', '150 gramos de Guisantes', '½ kilogramo de Camarones pelados o Langostinos', '1 pizca de Sal y Pimienta', 'Azafrán o Colorante al gusto']","['Antes que nada alista y prepara todo los ingredientes de este arroz a la valenciana. Entonces, lava muy bien las almejas remojándolas en agua fría con sal, corta toda la verdura finamente y desvena los camarones. El tomate debe estar sin piel y sin semillas.', 'Añade un poco de agua en una olla y coloca todas las almejas dentro. Lleva al fuego y deja que hierva unos 3 minutos para cocinar las almejas. Cuando estén listas, pasa por un colador y reserva por separado las almejas cocidas y el caldo. ', 'Por otro lado, sazona con el juego de limón, sal y pimienta todas las piezas de pollo. ', 'Para cocinar este arroz a la valenciana lo mejor es usar una paellera, si no tienes puedes usar cualquier olla, preferiblemente de corte bajo. ', 'Calienta aceite y dora el pollo por todos lados, cuando esté, incorpora los calamares y saltea todo junto por 3 minutos. Pasado este tiempo, retira y reserva.', 'En la misma sartén, sin lavar y con el resto de aceite de las cocciones anteriores, sofríe las judías verdes junto con el tomate y los pimientos, todo esto a fuego medio.', 'Cuando los pimientos se vean blando, incorpora de nuevo el pollo y los calamares a la preparación.', 'Ahora toca el turno de añadir el caldo, la cantidad de líquido total debe ser de 3 tazas y medias por lo que debemos unir las tres tazas de caldo de la lista de ingredientes más media taza de caldo de cocción de las almejas. Incorpora esto al sofrito y sazona al gusto con azafrán y un punto de sal.', 'Puedes usar caldo de pollo o si prefieres caldo de verduras, casero o comprado ya listo.', 'Mantén la cocción del arroz a la valencia a fuego alto hasta que rompa un hervor. Entonces, agrega el arroz y revuelve bien todo para que éste se impregne de los sabores.', 'Espera que hierva nuevamente y cocina durante 5 minutos. Pasado este tiempo baja el fuego al mínimo y continua con la cocción durante 20 minutos.', 'Comprueba que el arroz queda al punto a medida que se consume todo el caldo. Cuando queden 2 minutos para estar listo, revuelve suavemente para que se mezcle bien todo, incorpora los guisantes junto con las almejas y retira la olla del fuego. ', 'Tapa todo con papel aluminio y deja reposar 5 minutos antes de servir.', 'Pasado este tiempo ya podrás disfrutar de un buen plato de este arroz a la valenciana que no necesita más acompañante que las ganas de comer.', 'Y si estás preparando una comida familiar puedes servir como entrante una ensalada de cebolla, atún y tomate, fresca, ligera y perfecta para dar paso a un estupendo arroz.', 'Si te ha gustado la receta de Arroz a la valenciana, te sugerimos que entres en nuestra categoría de Recetas de Arroces con pescado y mariscos. También puedes visitar una selección de las mejores recetas españolas y recetas valencianas.', 'Sube la foto de tu Receta de Arroz a la valenciana']"
Receta de Arroz chino ii,https://cdn0.recetasgratis.net/es/posts/3/4/2/arroz_chino_ii_26243_600.jpg,Sin Informacion,Sin Informacion,Sin Informacion,"['3 Calabacitas picadas en trocitos muy pequeños', '3 Zanahorias igual en trocitos pequeños', '3 Cebollas tambien picadas en trocitos pequeños', '3 Ramitos de brocoli en trocitos pequeños', 'Mantequilla la necesaria', '2 Huevos', '1 1/2 Tazas de arroz', '250 Gramos de lomo de puerco en trozos pequeños', '200 Grms de Camarón crudo sin piel en trozos', '1/2 Taza de salsa de soya']","['En una olla con un poco de agua se pone a hervir el arroz y cuando empieza a esponjarse se saca del fuego y se le pone agua fria para detener la cocción, se pone en una coladera y se reserva.', 'Mientras tanto en una sarten grande se pone un trozo mediano de mantequilla a derretir y ahí se frien las calabacitas, la zanahoria, la cebolla y el brocoli, todo junto.', 'Se le pone sal y pimienta y se frie por unos 5 minutos, se saca del fuego y se reserva, en la misma sarten se pone otro trozo de mantequilla.', 'Se frien los huevos revueltos y con un poco de sal y pimienta, cuando ya estan los huevos se pican a trocitos muy pequeños (como del tamaño de las calabacitas).', 'Se ponen en un plato y se reservan, en la misma sarten se pone otro trozo de mantequilla y un chorrito de aceite de oliva y se frie ahí la carne y los camarones.', 'Se sazonan con sal y pimienta y se reservan con su jugo, posteriormente el la misma sarten se pone otro trozo grande de mantequilla.', 'Se frir el arroz moviendolo un poco con una pala de madera, unos minutos después se le pone otro trozo de mantequilla y sal y pimienta, se frie un poco mas.', 'Se le agrega la salsa de soya y un poquito del jugo que salio de la fritura de la carne y los camarones, posteriormente se agrega la fritura de las calabacitas, el huevo y los camarones y la carne y listo', 'Si te ha gustado la receta de Arroz chino ii, te sugerimos que entres en nuestra categoría de Recetas de Arroces y cereales.', 'Sube la foto de tu Receta de Arroz chino ii']"
Receta de Cazuela de mariscos con arroz,https://cdn0.recetasgratis.net/es/posts/5/6/0/cazuela_de_mariscos_con_arroz_22065_600.jpg,5 comensales,30m,Dificultad baja,"['400 gramos de Arroz', '1 kilogramo de Mezcla de mariscos', '1 libra de Caldo de verduras', '1 unidad de Cebolla', '1 diente de Ajo', '2 unidades de Tomate', '½ unidad de Pimiento rojo', '½ unidad de Pimiento verde', '1 hoja de Laurel', '1 pizca de Azafrán', '1 pizca de Pimentón dulce', '1 pizca de Sal', '1 chorro de Aceite de oliva', '1 lata de Guisantes']","['Para empezar a preparara esta cazuela de mariscos lo primero que tienes que hacer es alistar los ingredientes. Para ello lava y pica finamente toda la verdura, los tomates rallados. Los mariscos preparados los encontrarás fácilmente en el supermercado, de lo contrario haz una mezcla de gambas, mejillones y calamares.', 'Calienta una cazuela amplia con un chorro de aceite y haz un sofrito de cebolla y ajo. Cuando esté transparente la cebolla, añade los pimientos, los guisantes y la hoja de laurel. Rehoga todo hasta que esté tierno.', 'Pasados un par de minutos, añade el caldo de verduras y el arroz. Recuerda que el caldo puedes hacerlo con pastillas del caldo concentrado y agua o de forma casera siguiendo la receta de caldo de verduras.', 'Cuando hayan pasado unos 5-7 minutos, añade a la cazuela todos los mariscos y condimenta con las especias. Deja cocer por unos 10 minutos a fuego medio-bajo.', 'Antes de que se haya consumido todo el caldo, retira la cazuela del fuego y deja tapado un par de minutos. Ya luego podrás servir la cazuela de mariscos con arroz y disfrutar. Decora con unas rodajas de limón y acompaña con un vino blanco.', 'Si te ha gustado la receta de Cazuela de mariscos con arroz, te sugerimos que entres en nuestra categoría de Recetas de Arroces con pescado y mariscos.', 'Sube la foto de tu Receta de Cazuela de mariscos con arroz']"
Receta de Juane de arroz y pollo,https://cdn0.recetasgratis.net/es/posts/0/0/3/juane_de_arroz_y_pollo_21300_600.jpg,Sin Informacion,Sin Informacion,Sin Informacion,"['6 piezas de pierna de pollo (puede ser otro tipo de presa)', '6 unid. aceituna', 'manteca de cerdo a proporción 1 por 1/2 Kg. de arroz', 'ajos', 'hojas de laurel', 'pimienta', 'comino', 'orégano', 'achiote', 'sal', '6 huevos batidos', '6 huevos duros', '1 cabezas medianas de cebolla', 'hojas de bijau, achira o plátano.']","['Se prepara un fondo muy ligero con las piernas de pollo verificando que se encuentren a miedo cocer, se reservan.', 'Con el agua del fondo y una cuchara de manteca se cocina el arroz, se verifica la sal y se reserva.', 'Se prepara aparte un sofrito con manteca, cebolla, el achiote, el orégano y se agregan las hojas de laurel, en ello se doran las presas del pollo.', 'Este sofrito ( se retiran las presas) se mezcla con el arroz y los huevos batidos verificando la sal.', 'Las hojas ( bijau, achira o plátano) se pasa a cierta altura del fuego para que no se resequen.', 'Luego en una mesa se distribuyen las hojas y en cada una de ellas se pone una porción de arroz, una pierna de pollo, una aceituna y un huevo duro.', 'Se le da la forma de una bola y se envuelve con la hoja amarrándose cuidadosamente.', 'Luego los Juanes se ponen en una olla grande y se poner a cocinar con un poco de agua por espacio de 40 minutos aproximado.', 'Se sacan y se sirven una unidad por cada plato y Feliz día de San Juan.', 'Atte Rodolfo TAFUR', 'Si te ha gustado la receta de Juane de arroz y pollo, te sugerimos que entres en nuestra categoría de Recetas de Arroces y cereales.', 'Sube la foto de tu Receta de Juane de arroz y pollo']"
Receta de Rissotto,https://cdn0.recetasgratis.net/es/posts/9/7/5/rissotto_19579_600.jpg,4 comensales,45m,Dificultad media,"['1 unidad de Cebolla mediana', '1 taza de Arroz', '150 gramos de Champiñones', '½ unidad de Zapallo italiano', '¼ taza de Vino blanco seco', '50 gramos de Queso parmesano rallado', '150 gramos de Queso mozzarella', '1 tarro de Caldo de verduras']","['Corta la cebolla en cubos pequeños. Luego, tendrás que freírla en 3 cucharadas de aceite vegetal. Cuando esté a punto de hacerse, agrega el arroz y termina de freír sin dejar de revolver. ', 'Conforme se hace el risotto tendrás que agregar los champiñones previamente lavados y cortados en láminas. Pasados 40 segundos o un minuto tras incorporar los champiñones, agrega el vino y deja que reduzca.', 'Después, añade el zapallo cortado en cubos pequeños y la taza de caldo de verduras. Cuando el caldo haya reducido a la mitad, agrega el queso parmesano, la sal y la pimienta al gusto.', 'Cuando la consistencia sea espesa y esté todo bien cocinado, se agrega el queso mozzarella y se retira el risotto del fuego. Sirve inmediatamente el risotto, acompañado de un vino blanco no muy seco.', 'Si te ha gustado la receta de Rissotto, te sugerimos que entres en nuestra categoría de Recetas de Risottos.', 'Sube la foto de tu Receta de Rissotto']"
Receta de Rissotto con langostinos y cava,https://cdn0.recetasgratis.net/es/posts/5/7/5/rissotto_con_langostinos_y_cava_19575_600.jpg,Sin Informacion,Sin Informacion,Sin Informacion,"['400 gr. de arroz', '700 gr. de langostinos', '180 gr. de mantequilla', '1,5 dl. de coñac', '5 dl. de vino de cava seco', '1 cebolla', '1 zanahoria', 'queso de Parma', '1 dl. de aceite', 'perejil', 'laurel', 'sal', 'pimienta']","['En una cazuela se sofríen, en 40 gr. de mantequilla, la cebolla y la zanahoria picadas junto con un poco de perejil y laurel.', 'Se añaden los langostinos lavados y bien secos y se dora la mezcla durante unos 6 minutos, si bien a mitad de la cocción debe verterse el coñac, dejándolo reducir completamente.', 'Cuando los langostinos estén cocidos se retira la cazuela del fuego y se dejan enfriar un poco antes de pelarlos.', 'Las cabezas y cáscaras, así como el sofrito, sirven para preparar la mantequilla de langostinos que a continuación se explica.', 'En un mortero se machacan las cáscaras de los langostinos junto con el sofrito hasta obtener una fina pasta, que se mezcla con otros 100g de mantequilla y se fríe durante 1 minuto en una cazuela.', 'Se deposita la pasta y la mantequilla en una servilleta de tela delgada, se sujeta ésta por las cuatro esquinas y se aprieta fuertemente hasta que toda la mantequilla exprimida caiga en un cazo de agua muy fría que habremos llenado previamente.', 'La mantequilla roja, así derretida, se enfría en el agua y cuando sube a la superficie se saca con una espumadera.', 'Aparte vertemos en una cazuela bastante grande el aceite, los restantes 40g de mantequilla y un poco de cebolla bien picada.', 'Se sofríe la cebolla y se añade el arroz, removiendo con una cuchara de madera hasta que los granos se vuelvan translúcidos.', 'En este punto se incorpora el cava y, cuando se haya evaporado, se vierte agua o caldo de pescado caliente, cucharón tras cucharón, sobre el arroz.', 'Puede entonces procederse a salpimentar, removiendo sin cesar con la cuchara de madera y, en el último momento, se añaden las colas de langostinos.', 'Ya fuera del fuego se agrega la mantequilla preparada, que dará al arroz un color rosáceo y se mezcla con queso de Parma rallado.', 'Se sirve en seguida, regado con el mismo cava que se ha usado para la elaboración.', 'Si te ha gustado la receta de Rissotto con langostinos y cava, te sugerimos que entres en nuestra categoría de Recetas de Risottos.', 'Sube la foto de tu Receta de Rissotto con langostinos y cava']"
Receta de Risotto con verduras,https://cdn0.recetasgratis.net/es/posts/3/7/5/risotto_con_verduras_19573_600.jpg,Sin Informacion,Sin Informacion,Sin Informacion,"['200 gr. de arroz', '1/2 cebolla triturada', '1/2 litro de caldo de pollo', '1/4 taza de vino blanco', '1/2 taza de calabacín (zapallito)', '1/2 taza de guisantes (arvejas, peti pois)', '1/2 taza de vainitas (judía verde, chaucha)', '1/2 taza de puntas de espárragos', '1 lata de jugo de tomate', '3 hojas de albahaca fresca picadas', '1 cucharada de mantequilla', 'sal y pimienta al gusto.']","['Hervir el calabacín y las vainitas ambos cortados en cuadritos.', 'Luego dorar la cebolla con la mantequilla, añadir el arroz y bañar con el vino, cuando se haya evaporado el vino agregar una taza de caldo y salpimentar al gusto, agregar las vainitas y el calabacín.', 'Proseguir la cocción por 20 minutos, sin dejar de remover, añadiendo el poco a poco el resto de caldo a medida que se vaya secando, cuando el arroz este cocido pero aun con liquido agregar el jugo de tomate, los espárragos, los guisantes y las hojas de albahaca.', 'Seguir la cocción por 3 minutos mas o hasta obtener una consistencia cremosa.', 'Servir caliente.', 'Si te ha gustado la receta de Risotto con verduras, te sugerimos que entres en nuestra categoría de Recetas de Risottos.', 'Sube la foto de tu Receta de Risotto con verduras']"
